order_details_id;order_id;pizza_id;quantity
39410;17353;four_ch33s3_l;1
35465;15659;four_cheese_l;
34057;15040;peppr_salami_l;1
40880;18004;peppr_salami_m;1
15817;6950;classic_dlx_s;1
26520;11684;thai_ckn_s;1
17261;7591;pepperoni_l;1
18401;8081;calabrese-m;1
33754;14906;classic_dlx_l;1
21077;9241;ital_cpcllo_l;1
12607;5540;thai_ckn_l;1
36680;16184;bbq_ckn_l;1
2264;1010;big_meat_s;1
9532;4177;pepperoni-s;1
21868;9598;hawaiian_m;1
39814;17526;ckn_alfredo_m;one
19058;8367;the_greek_xl;one
37157;16407;southw-ckn-l;One
3029;1338;prsc_argla_s;one
16359;7200;thai-ckn-s;1
15558;6818;mexicana_l;1
36247;16001;;1
6515;2883;ital_supr_m;1
31541;13923;the_greek_m;one
11909;5227;;1
10544;4621;spinach_supr_m;1
40027;17626;;1
4005;1788;spinach-supr-l;1
23180;10194;napolitana_s;1
11547;5077;sicilian_s;1
9954;4360;ital_supr_m;1
40765;17959;;1
30542;13484;;1
14763;6459;;1
45036;19794;southw_ckn_m;2
18071;7930;ckn alfredo m;1
7838;3446;veggie_veg_m;
48522;21305;thai_ckn_m;1
32208;14233;;1
6857;3027;thai_ckn_l;1
33560;14816;spicy_ital_l;1
43690;19204;s0uthw-ckn-l;
36801;16240;spin_pesto_l;1
21973;9648;five-cheese-l;2
10120;4428;prsc_argla_l;1
34210;15098;;1
20182;8868;spinach_fet_l;One
25209;11096;pepperoni_l;1
27602;12153;big-meat-s;1
32766;14484;napolitana-s;1
6966;3074;cali_ckn_l;1
19964;8780;cali_ckn_s;1
38080;16802;calabrese_m;one
17621;7734;sicilian_l;1
5917;2623;;1
19009;8345;soppressata_m;1
37912;16736;hawaiian-s;1
34371;15173;big_meat_s;
37682;16637;prsc_argla_m;1
8406;3684;brie_carre_s;1
47002;20657;four cheese m;2
33239;14692;pepperoni_s;1
36555;16133;ckn-pesto-l;1
17249;7590;hawaiian_l;1
25127;11058;sicilian_s;1
27988;12323;hawaiian_l;1
16009;7041;ital_cpcllo_l;1
40443;17814;mediterraneo_l;1
4263;1891;cali_ckn_m;1
26940;11854;the greek xl;1
3477;1541;thai-ckn-m;one
38957;17171;four cheese l;2
47892;21052;thai_ckn_l;1
41576;18291;green_garden_s;1
41143;18121;ital_cpcllo_s;1
14199;6211;hawaiian_m;1
29840;13178;southw_ckn_s;1
45413;19949;ital-cpcllo-l;1
2865;1265;southw_ckn_s;1
16149;7112;the greek l;1
9487;4154;ckn_alfredo_l;1
14444;6319;veggie_veg_m;one
24379;10715;spicy_ital_l;
28153;12396;ckn-@lfredo-m;1
31371;13851;spicy ital l;1
22216;9758;;One
44772;19675;peppr_salami_l;1
27583;12146;spinach-fet-l;1
37630;16618;thai_ckn_m;1
44429;19527;spicy-ital-l;1
15343;6728;four_cheese_l;1
41036;18075;c@li_ckn_l;1
1042;448;sicilian_m;1
15933;7008;hawaiian-l;one
12680;5572;southw ckn m;1
18376;8069;ital_veggie_m;1
35742;15779;spin pesto s;1
32700;14451;ital-supr-l;
30434;13444;ital_veggie_s;1
16711;7359;spicy_ital_l;
30794;13596;veggie_veg_s;
44385;19510;green-garden-s;One
28379;12499;;1
10569;4628;mexicana_l;1
1424;633;peppr_salami_l;1
43167;18977;big_meat_s;1
24019;10557;spinach_fet_l;1
15606;6839;pep_msh_pep_m;1
29297;12932;hawaiian_m;1
40675;17921;spin-pesto-s;
3593;1592;ckn_pesto_m;1
22594;9930;ital_supr_m;1
31683;13988;bbq_ckn_m;1
40139;17691;classic_dlx_s;1
41422;18234;classic_dlx_m;1
11000;4821;hawaiian-s;
26493;11671;big_meat_s;1
36917;16289;classic_dlx_m;1
30029;13263;sicilian_m;1
33931;14980;thai_ckn_s;1
21474;9423;;1
43477;19122;mexicana_l;1
38741;17079;;One
1224;539;five_cheese_l;1
4308;1916;bbq_ckn_l;-1
19002;8340;spin-pesto-s;2
31985;14121;green_garden_s;1
26161;11518;prsc_argla_s;1
29255;12917;classic_dlx_l;1
2117;943;sicilian-s;1
38614;17022;mexicana_l;1
14490;6337;ckn_pest0_m;
32362;14301;southw_ckn_l;2
23989;10545;calabrese_l;one
29001;12797;ckn_pesto_m;One
3683;1637;sicilian_s;1
14219;6221;ital_cpcll0_m;1
11805;5189;ckn_alfredo_l;1
1550;693;big-meat-s;1
20851;9148;green-garden-s;1
25903;11398;gr33n_gard3n_s;1
15856;6967;napolitana m;1
4108;1826;prsc_@rgl@_l;1
44747;19662;ckn alfredo s;1
4464;1986;;
32540;14383;peppr_salami_l;1
3568;1582;thai-ckn-m;1
35942;15869;soppressata_m;1
18266;8021;pepperoni_s;1
32414;14324;peppr_salami_s;1
8507;3727;ckn_alfredo_l;1
11049;4838;the_greek_xl;1
38838;17116;green_g@rden_s;1
14616;6389;the greek xl;1
45501;19984;peppr_salami_l;1
1598;714;classic_dlx_m;1
27780;12239;;1
4208;1868;five_cheese_l;1
47306;20788;ital-supr-l;1
21398;9388;;one
22211;9756;cali_ckn_s;one
29436;13004;ckn_pesto_m;
1605;716;big-meat-s;one
10097;4422;;1
24669;10845;spicy_ital_l;One
8732;3828;bbq_ckn_s;One
45603;20026;spinach_fet_m;1
27410;12061;classic_dlx_m;1
25993;11441;calabrese_m;1
11177;4903;bbq_ckn_m;
35488;15671;;1
44365;19501;;1
14496;6337;pep_msh_pep_m;
40552;17865;brie_carre_s;1
22824;10034;green_garden_m;1
21709;9527;;-1
5105;2260;bbq ckn m;1
32172;14215;;
7933;3484;cl@ssic_dlx_m;
38189;16847;classic_dlx_s;
15705;6889;four_cheese_m;1
9809;4295;spinach fet m;One
24367;10709;;1
19024;8353;;1
37707;16648;;
16133;7103;;1
42361;18636;pepperoni_m;1
17138;7536;cali_ckn_s;1
38690;17055;classic_dlx_m;one
44145;19403;ital_cpcllo_l;2
42513;18701;hawaiian-m;1
17638;7739;the_greek_xl;One
1578;705;ital_supr_m;1
33029;14599;spicy_ital_m;1
19931;8764;;1
12908;5665;bbq ckn s;1
27316;12023;four_cheese_l;1
19162;8422;sicili@n_m;1
3460;1534;the_greek_l;1
17159;7549;napolitana m;1
10435;4569;bbq_ckn_m;1
14668;6411;veggie_veg_m;one
22354;9817;veggie_veg_l;1
37718;16653;napolitana_m;
14266;6242;big_meat_s;1
5596;2479;classic_dlx_l;one
13381;5869;bbq_ckn_l;1
37917;16739;the_greek_l;1
12937;5675;pep_msh_pep_l;1
24316;10686;thai_ckn_l;1
12485;5484;ckn-pesto-l;one
33265;14703;brie_carre_s;1
42996;18899;;1
14369;6285;soppressata-s;1
27510;12106;four_cheese_l;1
1738;774;ckn pesto l;one
15900;6990;bbq_ckn_l;one
9738;4265;;2
27942;12302;hawaiian-s;1
40067;17650;calabrese_m;1
7699;3390;the_greek_xl;1
20419;8966;ital-supr-m;1
28076;12359;prsc_argla_l;1
28636;12615;green-g@rden-s;1
36447;16093;classic_dlx_m;1
867;384;it@l-cpcllo-m;1
22228;9763;cali_ckn_s;1
1801;800;hawaiian_s;
14339;6274;pep_msh_pep_s;
23331;10260;southw_ckn_s;1
6024;2672;green garden s;one
2552;1130;ital_supr_l;one
34635;15286;five_cheese_l;1
27073;11916;spinach_fet_l;1
19851;8727;four_cheese_m;1
29880;13195;cali_ckn_m;1
43553;19146;hawaiian_s;one
48379;21248;green_garden_s;
40357;17786;;one
2302;1026;classic-dlx-l;one
48468;21288;five cheese l;1
25320;11142;;1
669;294;thai_ckn_l;1
33387;14753;pep_msh_pep_s;1
7193;3172;classic-dlx-s;One
19637;8637;classic-dlx-m;1
10816;4733;spinach-fet-l;1
6268;2774;;1
12582;5527;classic_dlx_s;1
26595;11715;thai-ckn-m;1
19982;8789;big_meat_s;1
37123;16392;southw-ckn-l;1
37087;16377;big meat s;1
41402;18226;peppr_salami_l;1
19066;8373;bbq ckn m;one
4112;1827;mexicana_m;1
6953;3069;ital_cpcllo_l;one
887;391;the-greek-m;one
19701;8662;napolitana_m;1
37342;16481;the_greek_m;1
43970;19326;mexic@n@_l;1
6443;2851;hawaiian-l;One
7756;3414;;1
9362;4101;;one
33237;14690;hawaiian-s;1
39614;17445;pepperoni_m;1
8849;3880;pep_msh_pep_s;One
44796;19687;;1
25444;11193;peppr_salami_l;1
12610;5541;southw_ckn_s;1
6992;3083;four_cheese_m;One
31535;13920;spinach supr s;2
19731;8675;spinach_supr_l;1
44294;19470;spin-pesto-m;
5259;2330;pepperoni-m;1
28793;12695;sicilian_l;1
40190;17719;spicy_ital_m;1
44797;19687;calabrese_s;1
14111;6177;pep_msh_pep_m;1
36652;16172;bbq-ckn-l;one
12728;5586;spicy_ital_l;1
45056;19805;soppressata_s;1
8031;3524;mexicana_s;1
18941;8314;prsc-argla-s;1
7296;3216;four_cheese_l;1
29084;12829;hawaiian_s;1
43792;19253;thai_ckn_m;1
29915;13213;pep-msh-pep-s;1
4160;1848;ital cpcllo m;1
38456;16960;mexicana_m;one
23503;10333;four-cheese-m;one
6864;3030;classic_dlx_m;1
40053;17641;napolitana_s;1
35389;15619;southw_ckn_l;1
22224;9759;veggie veg l;1
12702;5579;ital supr m;
42909;18866;ckn_alfredo_l;1
44695;19636;mexicana_l;
43088;18938;big_meat_s;1
28199;12422;spicy_ital_l;1
4313;1917;the_greek_m;one
37470;16543;prsc-argla-s;1
37385;16503;five_cheese_l;-1
46248;20311;big_meat_s;1
41284;18177;;1
41872;18423;s0uthw_ckn_m;1
13035;5717;;1
46322;20349;pepperoni_s;1
42889;18855;mediterraneo_l;
33946;14990;spicy_ital_s;1
35006;15454;;1
9606;4208;ckn-pesto-s;1
25948;11422;five-cheese-l;
43607;19172;;1
41009;18062;h@w@ii@n_l;One
44879;19726;ckn_pesto_m;1
37691;16642;napolitana_s;1
1371;610;;1
36137;15955;ital_cpcllo_m;1
28282;12457;soppressata_m;1
42016;18484;thai_ckn_s;One
40405;17802;;1
19892;8749;classic-dlx-m;1
33565;14818;prsc-argla-m;1
8637;3783;southw_ckn_l;-1
3529;1568;spinach_fet_l;
36319;16036;thai-ckn-l;1
31517;13911;hawaiian_l;1
15046;6592;;
11063;4845;;one
4623;2051;cali_ckn_m;1
18645;8191;big_meat_s;1
8361;3663;sicilian_l;
37039;16352;peppr_salami_m;One
32126;14189;hawaiian l;one
9375;4106;napolitana_l;-1
39795;17517;spicy_ital_l;1
18724;8226;thai ckn l;1
17409;7654;classic_dlx_s;1
27591;12149;fiv3 ch33s3 l;1
10992;4815;it@l_veggie_m;1
24138;10604;spinach-fet-s;1
13157;5762;spinach_supr_s;one
26569;11706;thai_ckn_l;1
22064;9690;;1
11602;5101;southw-ckn-m;one
43578;19158;hawaiian_l;1
6477;2866;;1
37280;16455;five-cheese-l;one
955;419;bbq_ckn_l;1
7170;3161;sicilian_s;-1
44982;19770;sicilian_l;1
45167;19854;thai ckn l;
6342;2804;;1
24398;10721;spinach-fet-m;1
32900;14544;;1
40747;17949;sicilian-s;
13185;5776;pep-msh-pep-l;1
18458;8108;hawaiian l;1
5377;2376;classic_dlx_m;one
29135;12859;spin-pesto-l;1
5044;2234;big_meat_s;1
10283;4498;the-greek-xxl;1
15284;6701;four_cheese_l;2
47064;20684;the_greek_m;1
30355;13415;ckn_alfredo_m;1
38379;16929;four_cheese_l;one
34778;15353;southw_ckn_m;
9170;4016;;-1
10322;4514;;1
7703;3391;;1
18760;8246;pepperoni_l;1
29279;12928;classic_dlx_s;1
3169;1404;gr33n_gard3n_m;1
17643;7743;;1
33545;14810;the-greek-l;1
24701;10862;soppressata_m;one
7669;3375;the_greek_s;One
4167;1851;cali_ckn_l;1
9999;4377;spinach-supr-s;
35061;15479;mediterraneo s;
8533;3735;thai_ckn_m;1
40930;18028;;1
28476;12545;the_greek_xl;one
13784;6040;ital_supr_m;1
32462;14347;thai-ckn-l;1
45776;20095;;one
43539;19140;napolitana m;1
37855;16713;;1
12220;5365;spin_pesto_m;1
44054;19360;four cheese l;1
18798;8261;big_meat_s;1
34021;15027;ital_cpcllo_s;1
24054;10571;;1
27739;12217;classic_dlx_l;
11146;4891;cali-ckn-m;1
13074;5732;ital_supr_l;
23479;10320;calabrese-m;1
5942;2632;;1
27176;11957;;
7027;3098;ital_veggie_m;1
33293;14717;classic dlx s;1
20594;9042;spinach_fet_l;one
40064;17648;big-meat-s;1
36774;16230;pep_msh_pep_s;1
35781;15798;bbq_ckn_s;1
21955;9640;;
20404;8961;big-meat-s;1
23651;10402;pepperoni-l;1
10307;4508;spin_pesto_s;1
1119;488;veggie_veg_m;1
22576;9922;pepperoni-m;one
34958;15433;southw-ckn-l;1
9361;4100;hawaiian l;1
10926;4784;veggie_veg_s;1
36476;16105;green_garden_m;1
9052;3970;four-cheese-l;-1
7720;3399;;1
14185;6207;classic_dlx_m;1
31324;13829;big_meat_s;1
3361;1486;ital veggie m;1
45948;20169;ital-veggie-m;1
31904;14081;southw-ckn-m;1
42612;18741;ckn_pesto_l;
39202;17275;prsc_argla_m;
43089;18938;the_greek_s;1
38841;17117;mexicana m;1
10848;4748;spinach_fet_m;1
33420;14764;pepperoni-l;1
7141;3147;spinach_supr_l;1
1614;720;pep_msh_pep_m;-1
40441;17814;green_garden_m;one
2269;1012;prsc_argla_l;1
26580;11712;;1
24575;10799;;1
25146;11066;classic_dlx_s;one
32339;14288;green_garden_s;1
30892;13652;veggie_veg_m;1
12282;5391;;1
8184;3590;ital_veggie_m;one
25774;11342;classic dlx l;
22988;10119;ital_supr_m;
7455;3286;veggie_veg_s;
46969;20634;;
9029;3959;;1
27153;11948;spicy-ital-l;1
4355;1938;pepperoni-l;
10770;4719;ckn_alfredo_m;1
20330;8928;;One
4713;2087;bbq_ckn_l;1
38384;16932;prsc_argla_m;1
43080;18934;veggie-veg-s;1
8578;3757;cali_ckn_m;1
23806;10467;mexicana-l;1
10717;4694;fiv3-ch33s3-l;1
13713;6010;;one
23842;10483;classic_dlx_s;1
22297;9793;ital_supr_m;1
36836;16250;;1
4495;1999;calabrese_m;1
13593;5960;hawaiian-s;1
5141;2277;calabr3s3-m;one
29693;13119;spicy_ital_l;one
47193;20742;prsc_argla_l;one
2725;1206;thai-ckn-l;1
10311;4510;ital_veggie_m;1
2980;1315;prsc-argla-l;1
10541;4621;ital supr l;1
6626;2930;ckn_pesto_m;1
18613;8178;prsc_argla_l;1
47831;21027;bbq_ckn_m;one
10263;4488;;1
8785;3853;pepperoni_m;1
43818;19263;bbq-ckn-s;1
30849;13627;pepper0ni-l;1
48039;21115;mexicana_l;1
16997;7477;spin pesto s;1
31774;14023;thai_ckn_l;2
11707;5144;;1
16890;7432;green_garden_s;1
25005;11000;ckn_pesto_m;One
26100;11493;thai_ckn_m;
28083;12362;four-ch33s3-l;1
47168;20729;ital-cpcllo-l;1
13409;5882;it@l-veggie-m;1
20033;8810;pepper0ni_s;
9038;3964;four-cheese-l;1
11766;5171;cali_ckn_l;1
27475;12089;peppr_salami_l;one
18747;8240;classic_dlx_m;1
467;198;big_meat_s;1
28074;12359;;1
12264;5386;hawaiian_l;
38886;17139;gr33n_gard3n_m;1
1365;608;hawaiian_l;one
40829;17987;c@l@brese_m;1
31966;14109;hawaiian_m;1
40625;17898;spicy_ital_s;1
25463;11203;;one
4345;1933;;1
37414;16514;;1
33124;14642;spicy ital l;1
21358;9366;ital-supr-m;
34272;15126;five_cheese_l;One
15629;6850;bbq_ckn_l;one
32207;14232;sicilian_l;2
15196;6663;soppressata-l;1
32580;14397;;
31869;14067;spinach_fet_m;1
9151;4013;five_cheese_l;1
26863;11826;;1
37669;16632;sicilian_s;1
14152;6194;southw-ckn-s;-1
42151;18541;five-cheese-l;1
20860;9152;four_cheese_l;1
30728;13569;southw_ckn_s;
27679;12192;sicilian_s;1
28438;12527;;1
27438;12069;spinach_supr_l;one
3160;1399;napolitana_l;1
7493;3299;four_cheese_l;1
31747;14016;;one
37592;16599;brie carre s;One
40439;17814;five_cheese_l;1
29582;13071;four-cheese-m;1
24965;10983;soppressata-s;1
5289;2343;thai_ckn_l;1
48314;21225;cali_ckn_s;One
15059;6597;;1
44764;19672;prsc_argla_s;1
30863;13635;cali_ckn_l;1
32022;14139;classic-dlx-m;1
1302;576;;one
19617;8626;it@l-supr-l;1
29409;12993;classic-dlx-l;1
27802;12249;five_cheese_l;2
2328;1036;;1
32300;14269;veggie-veg-m;1
25913;11406;cali_ckn_s;1
1980;881;ital_supr_s;1
31283;13810;four_cheese_m;1
25400;11175;spicy_ital_l;one
7366;3245;veggie veg l;1
41885;18429;spicy-ital-l;1
47845;21033;mediterraneo_s;1
36784;16235;ital_supr_m;1
31290;13814;classic-dlx-m;1
34792;15358;big_me@t_s;1
45346;19926;bbq_ckn_l;1
27836;12258;spicy_ital_s;one
29228;12904;;1
37553;16582;spinach_fet_m;1
34735;15333;mexicana_m;
12517;5502;hawaiian_m;1
9146;4012;ckn alfredo m;1
23818;10469;spin-pesto-s;One
34902;15415;spinach-fet-l;one
27544;12121;;1
17906;7856;pepperoni_l;1
40377;17792;sicilian_s;1
30604;13516;cali_ckn_l;1
8142;3576;pepperoni_l;1
23670;10412;ital_supr_m;1
11190;4909;southw_ckn_s;1
15367;6738;ital_cpcllo_m;One
37374;16499;sicili@n_m;1
40654;17913;v3ggi3_v3g_s;1
30502;13474;ckn-pesto-s;one
43531;19135;;1
14232;6223;pep_msh_pep_s;1
15320;6720;thai ckn m;1
4839;2140;spin_pesto_s;1
31440;13879;napolitana_l;one
40763;17957;mexicana-l;1
35619;15726;green_garden_s;1
46032;20206;green_garden_m;1
13668;5992;classic_dlx_m;1
31655;13978;big_meat_s;one
18423;8091;spinach_supr_m;1
43912;19302;hawaiian_m;1
29007;12800;pep_msh_pep_m;One
40768;17960;;1
32047;14151;spinach_supr_s;
14518;6350;green-garden-m;1
28276;12455;h@w@ii@n_s;1
31317;13824;hawaiian_m;1
35381;15617;mexicana_s;1
8195;3595;cali-ckn-l;1
4793;2124;sicilian-l;one
16682;7345;hawaiian_m;
31562;13935;cali_ckn_l;1
11314;4970;;1
19781;8699;green-garden-m;one
252;107;ital supr m;1
10073;4410;;one
34471;15215;thai ckn l;1
8795;3858;prsc_argla_l;1
40233;17739;mexicana_l;
17144;7541;ital supr l;1
22360;9821;classic_dlx_m;1
46967;20634;it@l_veggie_m;1
3636;1613;southw_ckn_m;1
2163;963;cali_ckn_m;2
9982;4370;ital_cpcllo_m;one
20516;9009;;1
31566;13937;bbq_ckn_m;1
8112;3560;ital_cpcllo_s;1
34670;15304;;1
33404;14759;bbq_ckn_m;1
19381;8522;big_meat_s;2
17346;7629;;1
9857;4313;peppr_salami_s;1
37388;16503;mexicana_l;1
43623;19182;calabrese-s;1
38453;16960;bbq_ckn_m;1
40740;17946;v3ggi3-v3g-m;1
29878;13194;prsc argla m;One
6734;2967;spinach_supr_l;one
45727;20074;;1
7247;3192;pep_msh_pep_m;
32790;14495;pepper0ni_s;1
15029;6588;ckn_pesto_l;
16886;7430;spicy-ital-l;One
16066;7069;spinach_supr_m;1
12250;5378;;1
41896;18434;ital_supr_m;2
7433;3277;five_cheese_l;1
25232;11106;spicy_ital_l;1
47267;20775;southw-ckn-s;1
30213;13344;calabrese_m;1
3642;1616;spinach_supr_s;1
34337;15155;bbq_ckn_m;1
11710;5146;thai_ckn_s;one
40553;17865;ital supr m;1
17399;7650;c@li-ckn-m;1
42248;18583;the_greek_l;1
17513;7694;spin-pesto-s;1
35089;15491;;1
48188;21173;sicili@n-l;one
32086;14173;hawaiian_s;1
5441;2403;spinach-fet-s;one
16825;7401;classic-dlx-m;1
2103;936;sicilian_s;-1
4712;2086;napolitana_s;1
33574;14819;sicilian-s;1
2499;1105;calabrese m;
17984;7896;;one
25008;11001;big-me@t-s;1
17876;7844;classic_dlx_m;1
6285;2781;pepperoni_l;1
45088;19820;spinach_fet_m;1
20065;8823;ital_cpcllo_m;1
10253;4485;ital_supr_m;1
10870;4760;cali-ckn-l;one
35475;15663;pepperoni_s;1
23857;10489;;1
26866;11826;sicilian_l;1
12006;5275;cali_ckn_l;1
9693;4245;pepperoni_m;1
39435;17364;classic_dlx_s;1
26430;11639;;2
45818;20113;spinach fet m;1
21925;9630;hawaiian_s;
1897;838;veggie_veg_m;1
24235;10646;spinach_supr_l;1
6803;3003;;
10805;4732;cali-ckn-l;1
12080;5312;cali ckn l;1
36916;16289;ckn_alfredo_m;1
40083;17657;pep-msh-pep-m;1
13838;6062;hawaiian-s;1
21290;9333;spicy_it@l_s;1
14595;6381;peppr_salami_l;1
18427;8093;mediterraneo_m;
38056;16793;five cheese l;1
16547;7286;pepperoni_l;1
11202;4915;pep_msh_pep_s;
17616;7733;five-cheese-l;one
33203;14675;ckn_alfredo_m;2
40900;18013;spinach_fet_m;1
22526;9894;mediterraneo-l;one
32827;14512;;
38451;16959;;1
29177;12882;five_cheese_l;1
276;115;big_meat_s;1
22933;10088;five-cheese-l;
29157;12872;ital_supr_l;1
10833;4741;the_greek_m;1
15054;6593;spicy_ital_s;
31850;14058;the-greek-s;1
20802;9126;;1
12497;5488;;one
4592;2034;pepperoni_m;one
42451;18675;mediterraneo_s;one
21298;9335;;1
30439;13445;the_greek_xl;1
39015;17196;ckn_alfredo_m;1
23644;10400;pepperoni-m;1
23960;10533;southw-ckn-l;one
22347;9816;veggie-veg-l;
41357;18209;n@polit@n@_l;one
8510;3728;;1
24741;10884;ital_supr_l;1
26770;11788;bbq_ckn_m;1
8498;3724;classic_dlx_s;1
35981;15889;big-meat-s;1
35338;15602;cali_ckn_m;1
24250;10657;hawaiian_m;one
47466;20857;veggie_veg_m;1
23907;10512;;1
9731;4263;spin_pesto_m;1
48366;21241;green_garden_s;1
2546;1128;cali-ckn-m;1
22974;10112;spin_pesto_s;1
37079;16373;pep-msh-pep-m;1
8548;3744;big-me@t-s;one
43106;18946;ital_supr_l;1
47066;20685;calabr3s3_l;one
3440;1522;cl@ssic_dlx_s;-1
3156;1398;spin_pesto_s;one
42626;18745;thai_ckn_s;
24541;10784;;1
17469;7675;spin@ch_supr_s;one
11019;4830;cl@ssic-dlx-l;one
47369;20819;green-garden-m;1
24931;10968;spicy-ital-s;one
18736;8234;sicilian s;1
10817;4734;pepper0ni-s;1
21373;9374;southw-ckn-s;one
44665;19622;spicy_ital_l;1
14329;6268;sicilian-s;1
2964;1304;;1
21248;9316;peppr_salami_m;1
13782;6040;classic dlx s;1
43538;19139;veggie_veg_m;1
3167;1402;soppressata_s;1
5699;2524;four_cheese_l;1
4230;1877;spin_pesto_s;one
30182;13333;mediterraneo-s;1
21936;9634;mexicana_s;1
24422;10733;the-greek-m;1
16321;7180;mediterraneo_s;one
33286;14713;;2
31756;14019;pepperoni m;2
36769;16229;five_cheese_l;One
27668;12186;veggie-veg-m;1
4276;1896;cali-ckn-l;1
2638;1162;spinach_supr_s;one
33435;14770;ital-cpcllo-l;1
21130;9269;bbq ckn m;1
30686;13551;s0uthw_ckn_l;
42561;18718;classic_dlx_l;1
6068;2693;calabrese_l;1
21707;9526;;
1927;855;sicilian-m;-1
23608;10381;thai-ckn-l;one
24169;10617;big-meat-s;1
47676;20955;bbq_ckn_l;1
7396;3258;spin_pesto_s;one
36370;16056;spicy_it@l_s;1
43700;19209;ckn_@lfredo_m;one
223;92;the_greek_m;2
48320;21225;spicy_ital_s;One
38507;16977;classic_dlx_s;one
44973;19767;;1
14409;6304;calabrese-m;one
40938;18034;cali ckn m;1
5402;2387;bbq_ckn_l;1
41710;18345;southw-ckn-s;1
19672;8650;four_cheese_m;one
41074;18091;big_meat_s;1
29577;13068;;one
46157;20271;peppr_salami_l;1
10036;4391;thai_ckn_l;1
2903;1278;the_greek_m;
33758;14908;hawaiian_s;1
18929;8310;ital_supr_l;1
31206;13780;cl@ssic_dlx_s;1
9384;4109;ital_veggie_m;1
46578;20458;southw ckn m;1
35139;15515;four_cheese_m;One
43940;19312;;1
22399;9837;five-cheese-l;1
31854;14061;ital_cpcllo_l;1
8871;3887;peppr_salami_l;2
22325;9805;green-g@rden-m;1
29283;12928;ital_supr_l;1
39066;17216;calabrese_m;1
17584;7721;brie carre s;
44195;19426;bbq-ckn-m;1
10774;4721;spinach_fet_s;1
23243;10220;pepperoni-m;1
14192;6208;hawaiian_s;1
4452;1981;ckn_alfredo_l;one
318;134;;1
43059;18926;the_greek_xl;1
36257;16006;mexicana_l;one
19629;8632;mexicana_m;
24659;10841;calabrese_m;2
26474;11661;c@l@brese_m;1
39100;17231;pep_msh_pep_s;1
45958;20171;the_greek_s;1
33757;14907;spinach-supr-l;
18700;8216;classic_dlx_m;1
42362;18637;southw_ckn_l;1
6548;2895;the greek s;1
16408;7224;;1
22339;9812;southw_ckn_s;
29347;12960;;1
32093;14178;thai_ckn_l;
45950;20169;s0uthw_ckn_l;2
45528;19991;sicili@n-l;1
6990;3083;five-cheese-l;one
5778;2560;brie_carre_s;one
33599;14829;;1
42944;18880;the_greek_l;1
13037;5717;mediterraneo_l;1
44230;19441;sicilian_l;1
46133;20259;spin-pesto-s;1
21502;9435;napolitana_l;-1
44987;19773;hawaiian_l;1
28766;12678;cali_ckn_s;1
12922;5669;mexicana_m;1
39929;17573;thai ckn l;-1
34485;15224;bbq-ckn-l;1
27933;12298;brie_carre_s;one
21469;9421;mexicana_l;1
14887;6520;hawaiian_m;1
14353;6278;thai_ckn_l;1
17350;7630;ital-veggie-m;1
21085;9245;peppr_salami_l;1
1334;592;pep_msh_pep_m;one
28788;12691;prsc_argla_s;1
22656;9959;;1
11740;5158;;1
25230;11106;bbq ckn l;1
20633;9058;spinach-supr-m;1
33789;14919;ital_veggie_m;1
39221;17284;pep_msh_pep_l;1
38044;16786;s0ppressata_m;1
18237;8007;cali_ckn_l;1
38815;17111;mediterraneo-m;
13645;5976;brie_c@rre_s;one
18701;8216;spinach_fet_s;1
48577;21331;;1
10184;4460;calabrese_m;-1
11486;5050;spinach_supr_s;1
22312;9799;mexicana_l;1
3311;1461;spinach_fet_l;1
29196;12889;mexicana_l;1
27950;12305;five cheese l;one
18032;7912;big_meat_s;1
16043;7060;veggie_veg_l;1
22908;10077;ital-cpcllo-l;1
39058;17215;napolitana-m;one
41421;18234;calabrese_s;1
3208;1422;mexicana_l;1
25659;11289;calabrese_l;1
46884;20585;pepperoni_s;-1
28855;12724;mediterraneo_s;1
6410;2836;classic_dlx_m;
41582;18295;four_cheese_m;1
46069;20226;ckn-pesto-l;1
32141;14197;southw_ckn_s;One
43131;18957;sicilian_m;1
34289;15133;ital_supr_l;1
27183;11960;bbq_ckn_l;1
34817;15373;classic_dlx_s;1
20656;9070;classic_dlx_s;1
11975;5263;classic-dlx-m;
45471;19972;classic_dlx_m;1
13477;5909;big_meat_s;
3714;1648;ital-supr-m;
31773;14023;hawaiian_s;1
46167;20275;peppr_salami_l;1
47205;20746;hawaiian_s;1
26676;11749;soppressata-s;1
43984;19330;;one
7084;3127;ckn-alfredo-m;one
29491;13029;hawaiian_l;1
12916;5667;big_meat_s;1
13212;5790;green_garden_m;1
29191;12887;southw-ckn-l;one
25970;11429;brie carre s;1
14707;6428;spinach_fet_l;1
44206;19433;soppressata_l;1
25874;11385;pep-msh-pep-l;1
5946;2633;sicilian_s;1
29329;12950;;1
44928;19745;brie_carre_s;1
26951;11858;prsc_argla_l;one
40915;18022;spinach_fet_l;1
16393;7216;five_cheese_l;1
30738;13574;;1
5187;2298;classic_dlx_s;1
43521;19133;cali_ckn_m;1
407;172;spinach_supr_m;1
43880;19287;mexicana_m;1
29954;13228;pepperoni-l;1
27740;12217;spicy_ital_m;1
9173;4018;;1
2206;980;n@polit@n@-s;1
45210;19871;bbq_ckn_l;1
8821;3867;;1
2820;1245;ckn_alfr3do_m;1
12051;5296;;
776;337;pepperoni_l;1
5171;2291;cali ckn m;
