order_id,date,time,pizzas,day
14961,07/09/2015,19:06:08,"['five_cheese_l', 'peppr_salami_l', 'southw_ckn_l']",Monday
14962,07/09/2015,19:41:50,['pep_msh_pep_m'],Monday
14963,07/09/2015,19:54:34,"['ital_supr_s', 'thai_ckn_l']",Monday
14964,07/09/2015,19:59:49,"['cali_ckn_m', 'classic_dlx_m', 'mexicana_l', 'spicy_ital_s']",Monday
14965,07/09/2015,20:24:09,"['ital_cpcllo_s', 'ital_veggie_s']",Monday
14966,07/09/2015,20:28:06,"['soppressata_m', 'spinach_supr_l']",Monday
14967,07/09/2015,21:00:20,"['five_cheese_l', 'pep_msh_pep_l']",Monday
14968,07/09/2015,21:23:51,"['cali_ckn_m', 'peppr_salami_s']",Monday
14969,07/09/2015,21:56:22,['ital_supr_m'],Monday
14970,07/09/2015,21:59:38,['sicilian_l'],Monday
14971,07/09/2015,23:01:45,"['big_meat_s', 'classic_dlx_l', 'four_cheese_l', 'prsc_argla_m']",Monday
14972,08/09/2015,11:46:28,['five_cheese_l'],Tuesday
14973,08/09/2015,11:47:21,['classic_dlx_m'],Tuesday
14974,08/09/2015,12:04:53,['classic_dlx_l'],Tuesday
14975,08/09/2015,12:12:00,['mexicana_m'],Tuesday
14976,08/09/2015,12:14:45,"['pepperoni_m', 'peppr_salami_l']",Tuesday
14977,08/09/2015,12:20:36,['classic_dlx_m'],Tuesday
14978,08/09/2015,12:22:39,['cali_ckn_m'],Tuesday
14979,08/09/2015,12:28:27,"['cali_ckn_m', 'four_cheese_m', 'green_garden_s', 'mexicana_l', 'pepperoni_m', 'pepperoni_s', 'peppr_salami_l', 'soppressata_s', 'spin_pesto_m', 'thai_ckn_m']",Tuesday
14980,08/09/2015,12:33:25,"['bbq_ckn_m', 'cali_ckn_m', 'green_garden_s', 'mexicana_l', 'napolitana_l', 'pep_msh_pep_m', 'spicy_ital_l', 'thai_ckn_l', 'thai_ckn_s']",Tuesday
14981,08/09/2015,12:36:59,['ckn_pesto_l'],Tuesday
14982,08/09/2015,12:40:00,['bbq_ckn_l'],Tuesday
14983,08/09/2015,12:42:07,"['napolitana_m', 'southw_ckn_m', 'spinach_fet_s']",Tuesday
14984,08/09/2015,12:42:22,"['pepperoni_s', 'spin_pesto_m']",Tuesday
14985,08/09/2015,13:12:26,['five_cheese_l'],Tuesday
14986,08/09/2015,13:23:45,"['pepperoni_l', 'prsc_argla_s']",Tuesday
14987,08/09/2015,13:34:59,"['sicilian_l', 'spicy_ital_l']",Tuesday
14988,08/09/2015,13:53:35,['hawaiian_s'],Tuesday
14989,08/09/2015,13:55:33,['ital_cpcllo_l'],Tuesday
14990,08/09/2015,14:08:00,"['spicy_ital_s', 'thai_ckn_s']",Tuesday
14991,08/09/2015,14:44:06,['ital_supr_l'],Tuesday
14992,08/09/2015,14:47:36,"['four_cheese_m', 'hawaiian_s']",Tuesday
14993,08/09/2015,14:49:17,"['bbq_ckn_l', 'spin_pesto_m']",Tuesday
14994,08/09/2015,14:54:22,['veggie_veg_s'],Tuesday
14995,08/09/2015,14:55:40,"['ital_supr_m', 'spinach_fet_l']",Tuesday
14996,08/09/2015,14:58:27,['five_cheese_l'],Tuesday
14997,08/09/2015,15:01:35,['five_cheese_l'],Tuesday
14998,08/09/2015,15:19:27,"['calabrese_m', 'four_cheese_m', 'green_garden_m', 'ital_veggie_m']",Tuesday
14999,08/09/2015,15:32:33,"['bbq_ckn_l', 'pepperoni_l']",Tuesday
15000,08/09/2015,15:51:22,"['peppr_salami_l', 'prsc_argla_m', 'thai_ckn_l']",Tuesday
15001,08/09/2015,15:54:17,"['ckn_pesto_l', 'napolitana_s']",Tuesday
15002,08/09/2015,16:00:08,"['green_garden_s', 'peppr_salami_l']",Tuesday
15003,08/09/2015,16:05:27,['sicilian_s'],Tuesday
15004,08/09/2015,16:05:34,['big_meat_s'],Tuesday
15005,08/09/2015,16:48:59,['big_meat_s'],Tuesday
15006,08/09/2015,17:07:13,"['classic_dlx_m', 'southw_ckn_l', 'thai_ckn_m', 'the_greek_xl']",Tuesday
15007,08/09/2015,17:11:12,['pep_msh_pep_l'],Tuesday
15008,08/09/2015,17:22:00,"['calabrese_l', 'mediterraneo_l', 'veggie_veg_l']",Tuesday
15009,08/09/2015,17:27:14,"['peppr_salami_l', 'peppr_salami_m', 'southw_ckn_l', 'spicy_ital_m']",Tuesday
15010,08/09/2015,18:09:15,"['cali_ckn_m', 'green_garden_s', 'soppressata_l', 'thai_ckn_l']",Tuesday
15011,08/09/2015,18:10:33,"['four_cheese_l', 'thai_ckn_l', 'the_greek_s']",Tuesday
15012,08/09/2015,18:15:12,['ital_supr_m'],Tuesday
15013,08/09/2015,18:31:05,['ital_veggie_s'],Tuesday
15014,08/09/2015,18:34:01,['green_garden_s'],Tuesday
15015,08/09/2015,18:40:50,['four_cheese_l'],Tuesday
15016,08/09/2015,18:49:37,"['cali_ckn_m', 'ital_supr_l', 'spicy_ital_l', 'spicy_ital_m']",Tuesday
15017,08/09/2015,18:53:49,['brie_carre_s'],Tuesday
15018,08/09/2015,19:07:57,['classic_dlx_s'],Tuesday
15019,08/09/2015,19:08:13,"['mexicana_l', 'soppressata_m', 'spin_pesto_l']",Tuesday
15020,08/09/2015,19:13:20,"['cali_ckn_l', 'spicy_ital_l']",Tuesday
15021,08/09/2015,19:17:45,['spicy_ital_m'],Tuesday
15022,08/09/2015,19:31:19,"['bbq_ckn_l', 'mexicana_m', 'the_greek_l']",Tuesday
15023,08/09/2015,19:34:19,"['classic_dlx_l', 'hawaiian_s']",Tuesday
15024,08/09/2015,19:36:24,"['ital_veggie_m', 'mexicana_m', 'pepperoni_l', 'spin_pesto_m']",Tuesday
15025,08/09/2015,19:41:09,"['ckn_pesto_l', 'spinach_fet_s']",Tuesday
15026,08/09/2015,19:49:53,['the_greek_m'],Tuesday
15027,08/09/2015,20:01:51,"['ital_cpcllo_s', 'ital_supr_l', 'spicy_ital_l']",Tuesday
15028,08/09/2015,21:11:07,"['bbq_ckn_l', 'big_meat_s', 'ital_supr_l', 'southw_ckn_m']",Tuesday
15029,08/09/2015,21:22:35,"['pep_msh_pep_s', 'sicilian_s']",Tuesday
15030,08/09/2015,21:32:29,['thai_ckn_l'],Tuesday
15031,08/09/2015,22:03:46,"['ckn_pesto_m', 'classic_dlx_l', 'four_cheese_l']",Tuesday
15032,08/09/2015,22:16:29,"['pepperoni_l', 'spin_pesto_s']",Tuesday
15033,09/09/2015,11:22:21,"['hawaiian_m', 'mexicana_l', 'thai_ckn_m']",Wednesday
15034,09/09/2015,11:30:43,"['pep_msh_pep_l', 'prsc_argla_m', 'spicy_ital_l']",Wednesday
15035,09/09/2015,11:33:40,"['big_meat_s', 'hawaiian_m', 'thai_ckn_l']",Wednesday
15036,09/09/2015,11:39:32,"['classic_dlx_m', 'four_cheese_l', 'peppr_salami_l', 'spin_pesto_s']",Wednesday
15037,09/09/2015,11:42:46,"['ital_veggie_m', 'spin_pesto_s', 'veggie_veg_m']",Wednesday
15038,09/09/2015,11:43:39,"['cali_ckn_m', 'classic_dlx_l', 'ital_cpcllo_l']",Wednesday
15039,09/09/2015,12:27:17,"['four_cheese_l', 'ital_cpcllo_l']",Wednesday
15040,09/09/2015,12:28:29,['peppr_salami_l'],Wednesday
15041,09/09/2015,12:30:49,['ckn_alfredo_m'],Wednesday
15042,09/09/2015,12:36:23,['four_cheese_l'],Wednesday
15043,09/09/2015,12:39:14,['big_meat_s'],Wednesday
15044,09/09/2015,13:04:03,['ckn_pesto_l'],Wednesday
15045,09/09/2015,13:11:07,"['brie_carre_s', 'cali_ckn_l', 'classic_dlx_l', 'four_cheese_l', 'green_garden_m', 'ital_cpcllo_s', 'ital_supr_l', 'ital_veggie_m', 'prsc_argla_m', 'thai_ckn_s', 'the_greek_l', 'the_greek_s', 'the_greek_xl']",Wednesday
15046,09/09/2015,13:29:29,"['pepperoni_s', 'soppressata_s', 'southw_ckn_l']",Wednesday
15047,09/09/2015,13:50:55,['southw_ckn_l'],Wednesday
15048,09/09/2015,13:53:27,"['big_meat_s', 'cali_ckn_m', 'ckn_alfredo_m', 'ital_supr_m', 'spicy_ital_l', 'spin_pesto_l', 'thai_ckn_l', 'veggie_veg_s']",Wednesday
15049,09/09/2015,13:54:31,"['big_meat_s', 'pepperoni_m']",Wednesday
15050,09/09/2015,14:03:48,['classic_dlx_m'],Wednesday
15051,09/09/2015,14:06:14,"['big_meat_s', 'ckn_alfredo_s', 'classic_dlx_l', 'southw_ckn_m']",Wednesday
15052,09/09/2015,14:10:40,"['ckn_alfredo_m', 'hawaiian_l']",Wednesday
15053,09/09/2015,14:36:09,['prsc_argla_m'],Wednesday
15054,09/09/2015,15:13:21,['sicilian_l'],Wednesday
15055,09/09/2015,15:24:59,['sicilian_s'],Wednesday
15056,09/09/2015,15:34:31,"['classic_dlx_s', 'four_cheese_m', 'sicilian_s']",Wednesday
15057,09/09/2015,15:35:32,['pep_msh_pep_s'],Wednesday
15058,09/09/2015,16:19:57,"['peppr_salami_l', 'spinach_fet_l', 'spinach_fet_s', 'the_greek_l']",Wednesday
15059,09/09/2015,16:22:59,"['big_meat_s', 'prsc_argla_s']",Wednesday
15060,09/09/2015,16:30:24,['classic_dlx_l'],Wednesday
15061,09/09/2015,16:49:44,"['five_cheese_l', 'ital_cpcllo_l', 'napolitana_s', 'spinach_supr_s']",Wednesday
15062,09/09/2015,16:53:32,"['classic_dlx_m', 'pep_msh_pep_s']",Wednesday
15063,09/09/2015,16:55:37,"['bbq_ckn_l', 'pepperoni_m', 'southw_ckn_m']",Wednesday
15064,09/09/2015,16:55:44,"['bbq_ckn_m', 'ital_cpcllo_l', 'ital_supr_l', 'mediterraneo_l']",Wednesday
15065,09/09/2015,17:04:55,"['prsc_argla_m', 'sicilian_m', 'thai_ckn_m']",Wednesday
15066,09/09/2015,17:10:20,['mediterraneo_m'],Wednesday
15067,09/09/2015,17:14:00,"['ital_veggie_m', 'napolitana_l', 'spinach_fet_s']",Wednesday
15068,09/09/2015,17:17:24,"['five_cheese_l', 'ital_supr_m', 'prsc_argla_m', 'thai_ckn_l']",Wednesday
15069,09/09/2015,17:28:00,"['classic_dlx_s', 'five_cheese_l', 'sicilian_s', 'spinach_fet_m']",Wednesday
15070,09/09/2015,17:30:17,"['bbq_ckn_m', 'four_cheese_m']",Wednesday
15071,09/09/2015,17:35:19,"['mediterraneo_m', 'sicilian_s', 'thai_ckn_l']",Wednesday
15072,09/09/2015,17:41:59,['southw_ckn_l'],Wednesday
15073,09/09/2015,17:50:55,"['ckn_alfredo_m', 'four_cheese_l']",Wednesday
15074,09/09/2015,18:06:26,"['pep_msh_pep_l', 'sicilian_s', 'soppressata_s']",Wednesday
15075,09/09/2015,18:12:54,"['ckn_pesto_l', 'classic_dlx_m', 'spicy_ital_l', 'spin_pesto_m']",Wednesday
15076,09/09/2015,18:13:34,"['mexicana_l', 'napolitana_l']",Wednesday
15077,09/09/2015,18:17:18,"['cali_ckn_s', 'hawaiian_m']",Wednesday
15078,09/09/2015,18:28:38,"['hawaiian_l', 'hawaiian_m', 'pep_msh_pep_l']",Wednesday
15079,09/09/2015,18:37:28,"['cali_ckn_l', 'spin_pesto_l']",Wednesday
15080,09/09/2015,18:39:13,['ital_cpcllo_l'],Wednesday
15081,09/09/2015,18:43:40,"['big_meat_s', 'green_garden_s']",Wednesday
15082,09/09/2015,18:45:31,"['mexicana_l', 'pep_msh_pep_m']",Wednesday
15083,09/09/2015,19:55:52,"['green_garden_s', 'mexicana_l', 'napolitana_m', 'pepperoni_s']",Wednesday
15084,09/09/2015,20:00:05,"['four_cheese_l', 'thai_ckn_l']",Wednesday
15085,09/09/2015,20:30:05,"['hawaiian_s', 'thai_ckn_l']",Wednesday
15086,09/09/2015,20:46:28,['veggie_veg_m'],Wednesday
15087,09/09/2015,21:07:17,['big_meat_s'],Wednesday
15088,09/09/2015,21:22:44,"['sicilian_m', 'spin_pesto_s']",Wednesday
15089,09/09/2015,21:24:07,"['ital_veggie_s', 'mexicana_l', 'sicilian_s', 'soppressata_m']",Wednesday
15090,09/09/2015,21:30:59,"['ckn_pesto_s', 'pepperoni_l', 'prsc_argla_m', 'sicilian_s']",Wednesday
15091,09/09/2015,22:01:36,"['cali_ckn_m', 'prsc_argla_m', 'sicilian_s']",Wednesday
15092,10/09/2015,10:25:19,['pepperoni_m'],Thursday
15093,10/09/2015,11:20:26,"['ital_supr_m', 'mexicana_l', 'pepperoni_m', 'thai_ckn_s']",Thursday
15094,10/09/2015,11:27:00,['hawaiian_l'],Thursday
15095,10/09/2015,11:30:24,['veggie_veg_s'],Thursday
15096,10/09/2015,11:44:02,['spin_pesto_s'],Thursday
15097,10/09/2015,11:50:16,"['bbq_ckn_m', 'big_meat_s', 'ital_cpcllo_l', 'mexicana_s', 'pep_msh_pep_l', 'pepperoni_s', 'peppr_salami_m', 'spinach_supr_m', 'thai_ckn_l']",Thursday
15098,10/09/2015,11:57:45,"['cali_ckn_l', 'hawaiian_s', 'mediterraneo_m', 'spin_pesto_s']",Thursday
15099,10/09/2015,12:18:48,"['pepperoni_m', 'veggie_veg_m']",Thursday
15100,10/09/2015,12:32:36,"['four_cheese_m', 'green_garden_s', 'hawaiian_l', 'ital_supr_l', 'ital_veggie_m', 'pep_msh_pep_s', 'prsc_argla_s', 'soppressata_l', 'southw_ckn_l', 'spicy_ital_l', 'veggie_veg_m']",Thursday
15101,10/09/2015,12:48:41,['the_greek_s'],Thursday
15102,10/09/2015,12:51:27,"['big_meat_s', 'veggie_veg_m']",Thursday
15103,10/09/2015,12:52:14,['sicilian_m'],Thursday
15104,10/09/2015,12:53:19,['veggie_veg_s'],Thursday
15105,10/09/2015,12:58:05,"['ital_veggie_m', 'veggie_veg_m']",Thursday
15106,10/09/2015,12:58:11,['spin_pesto_l'],Thursday
15107,10/09/2015,13:02:24,"['hawaiian_s', 'mediterraneo_s', 'pep_msh_pep_l']",Thursday
15108,10/09/2015,13:13:18,"['big_meat_s', 'sicilian_m']",Thursday
15109,10/09/2015,13:20:16,['southw_ckn_l'],Thursday
15110,10/09/2015,13:35:54,"['peppr_salami_m', 'soppressata_l']",Thursday
15111,10/09/2015,13:38:01,"['five_cheese_l', 'ital_supr_l', 'ital_veggie_m', 'the_greek_s']",Thursday
15112,10/09/2015,13:49:16,"['hawaiian_l', 'ital_supr_l', 'the_greek_l']",Thursday
15113,10/09/2015,13:52:03,['bbq_ckn_l'],Thursday
15114,10/09/2015,13:54:34,['big_meat_s'],Thursday
15115,10/09/2015,13:54:53,"['four_cheese_l', 'pepperoni_s', 'peppr_salami_s']",Thursday
15116,10/09/2015,14:27:00,['the_greek_xl'],Thursday
15117,10/09/2015,14:29:44,['classic_dlx_m'],Thursday
15118,10/09/2015,14:39:05,['cali_ckn_l'],Thursday
15119,10/09/2015,14:59:48,"['peppr_salami_m', 'soppressata_s']",Thursday
15120,10/09/2015,15:09:40,['pep_msh_pep_l'],Thursday
15121,10/09/2015,15:37:20,"['big_meat_s', 'five_cheese_l', 'hawaiian_s', 'spicy_ital_l']",Thursday
15122,10/09/2015,15:37:43,['southw_ckn_m'],Thursday
15123,10/09/2015,16:00:31,"['big_meat_s', 'hawaiian_m']",Thursday
15124,10/09/2015,16:07:14,"['bbq_ckn_m', 'four_cheese_l', 'hawaiian_l']",Thursday
15125,10/09/2015,16:22:38,"['calabrese_s', 'hawaiian_s', 'ital_cpcllo_s', 'mediterraneo_m']",Thursday
15126,10/09/2015,16:34:32,"['five_cheese_l', 'spinach_supr_s']",Thursday
15127,10/09/2015,16:39:46,['ital_veggie_m'],Thursday
15128,10/09/2015,16:42:30,"['cali_ckn_l', 'hawaiian_l', 'napolitana_l', 'veggie_veg_l']",Thursday
15129,10/09/2015,16:49:41,['ckn_alfredo_m'],Thursday
15130,10/09/2015,16:52:49,"['ital_cpcllo_m', 'soppressata_m']",Thursday
15131,10/09/2015,16:57:25,"['big_meat_s', 'pepperoni_l']",Thursday
15132,10/09/2015,16:57:31,"['ckn_alfredo_l', 'four_cheese_l', 'hawaiian_s', 'ital_veggie_m']",Thursday
15133,10/09/2015,17:25:12,"['bbq_ckn_m', 'ital_supr_l', 'spin_pesto_s']",Thursday
15134,10/09/2015,17:25:41,"['brie_carre_s', 'the_greek_l']",Thursday
15135,10/09/2015,17:48:22,"['cali_ckn_l', 'four_cheese_l']",Thursday
15136,10/09/2015,17:49:14,"['pepperoni_l', 'peppr_salami_s']",Thursday
15137,10/09/2015,17:59:35,"['classic_dlx_l', 'four_cheese_l', 'southw_ckn_m', 'spin_pesto_m']",Thursday
15138,10/09/2015,18:11:42,"['bbq_ckn_l', 'calabrese_l', 'cali_ckn_l', 'napolitana_l']",Thursday
15139,10/09/2015,18:21:50,"['cali_ckn_l', 'ital_supr_l']",Thursday
15140,10/09/2015,18:23:11,"['four_cheese_l', 'ital_supr_l', 'southw_ckn_m']",Thursday
15141,10/09/2015,18:34:31,['ital_veggie_s'],Thursday
15142,10/09/2015,19:24:57,"['bbq_ckn_m', 'classic_dlx_m', 'soppressata_m', 'spinach_fet_s']",Thursday
15143,10/09/2015,19:27:36,"['cali_ckn_s', 'thai_ckn_m']",Thursday
15144,10/09/2015,19:45:13,"['cali_ckn_m', 'napolitana_m']",Thursday
15145,10/09/2015,19:46:17,"['ckn_pesto_s', 'mexicana_l']",Thursday
15146,10/09/2015,19:46:39,"['bbq_ckn_m', 'cali_ckn_l', 'spicy_ital_s', 'thai_ckn_s']",Thursday
15147,10/09/2015,19:54:37,['ital_veggie_m'],Thursday
15148,10/09/2015,19:57:57,"['ital_supr_m', 'thai_ckn_l']",Thursday
15149,10/09/2015,20:06:16,['prsc_argla_m'],Thursday
15150,10/09/2015,20:56:21,"['bbq_ckn_l', 'big_meat_s', 'mexicana_m', 'prsc_argla_s']",Thursday
15151,10/09/2015,21:04:48,['veggie_veg_m'],Thursday
15152,10/09/2015,21:34:42,['cali_ckn_m'],Thursday
15153,10/09/2015,21:53:10,['ckn_pesto_l'],Thursday
15154,11/09/2015,11:31:10,['peppr_salami_s'],Friday
15155,11/09/2015,11:36:15,"['bbq_ckn_m', 'southw_ckn_s']",Friday
15156,11/09/2015,11:55:41,['pep_msh_pep_m'],Friday
15157,11/09/2015,12:03:06,['southw_ckn_l'],Friday
15158,11/09/2015,12:13:07,['prsc_argla_m'],Friday
15159,11/09/2015,12:21:13,"['ital_supr_m', 'mediterraneo_s']",Friday
15160,11/09/2015,12:31:44,"['ital_supr_m', 'prsc_argla_s']",Friday
15161,11/09/2015,12:36:47,"['cali_ckn_l', 'green_garden_s', 'napolitana_l', 'pepperoni_m', 'spinach_fet_l']",Friday
15162,11/09/2015,13:01:40,['ital_supr_m'],Friday
15163,11/09/2015,13:05:03,"['cali_ckn_l', 'pepperoni_m', 'spinach_fet_m', 'the_greek_xl']",Friday
15164,11/09/2015,13:06:54,"['mexicana_m', 'prsc_argla_m', 'spin_pesto_l', 'spinach_fet_m']",Friday
15165,11/09/2015,13:09:56,['cali_ckn_m'],Friday
15166,11/09/2015,13:15:14,"['green_garden_l', 'spinach_supr_s', 'veggie_veg_m']",Friday
15167,11/09/2015,13:15:43,"['cali_ckn_l', 'cali_ckn_s']",Friday
15168,11/09/2015,13:45:56,['ckn_pesto_s'],Friday
15169,11/09/2015,13:46:11,['peppr_salami_l'],Friday
15170,11/09/2015,13:54:07,['sicilian_s'],Friday
15171,11/09/2015,14:00:05,['green_garden_m'],Friday
15172,11/09/2015,14:07:48,['spinach_supr_l'],Friday
15173,11/09/2015,14:10:01,"['big_meat_s', 'sicilian_s']",Friday
15174,11/09/2015,14:11:00,"['spicy_ital_m', 'thai_ckn_l']",Friday
15175,11/09/2015,14:14:32,"['brie_carre_s', 'classic_dlx_s', 'green_garden_m', 'sicilian_s']",Friday
15176,11/09/2015,14:15:30,['southw_ckn_m'],Friday
15177,11/09/2015,14:21:58,"['cali_ckn_l', 'classic_dlx_s', 'five_cheese_l', 'ital_cpcllo_l', 'mediterraneo_m', 'mediterraneo_s', 'pep_msh_pep_s', 'spinach_fet_m', 'spinach_fet_s', 'thai_ckn_l', 'veggie_veg_l', 'veggie_veg_m']",Friday
15178,11/09/2015,14:31:32,['spicy_ital_l'],Friday
15179,11/09/2015,14:32:31,"['cali_ckn_m', 'pepperoni_s', 'spinach_fet_m', 'veggie_veg_l']",Friday
15180,11/09/2015,15:11:12,['peppr_salami_m'],Friday
15181,11/09/2015,15:22:58,"['mediterraneo_m', 'the_greek_s']",Friday
15182,11/09/2015,15:28:03,"['five_cheese_l', 'green_garden_s']",Friday
15183,11/09/2015,15:28:16,['prsc_argla_l'],Friday
15184,11/09/2015,15:44:24,"['ital_cpcllo_l', 'mediterraneo_l', 'pepperoni_l']",Friday
15185,11/09/2015,15:46:21,['four_cheese_l'],Friday
15186,11/09/2015,16:07:28,"['big_meat_s', 'hawaiian_s']",Friday
15187,11/09/2015,16:24:36,['bbq_ckn_l'],Friday
15188,11/09/2015,16:28:53,"['brie_carre_s', 'hawaiian_m', 'pepperoni_m', 'spinach_fet_s']",Friday
15189,11/09/2015,16:37:18,"['peppr_salami_l', 'spinach_fet_s']",Friday
15190,11/09/2015,16:45:10,['big_meat_s'],Friday
15191,11/09/2015,17:06:25,"['classic_dlx_l', 'classic_dlx_m', 'the_greek_xl', 'veggie_veg_m']",Friday
15192,11/09/2015,17:07:53,['ital_cpcllo_m'],Friday
15193,11/09/2015,17:16:54,['ital_supr_l'],Friday
15194,11/09/2015,17:17:56,['spicy_ital_l'],Friday
15195,11/09/2015,17:22:29,"['bbq_ckn_s', 'mediterraneo_m', 'pep_msh_pep_m', 'veggie_veg_l']",Friday
15196,11/09/2015,17:23:44,['ital_supr_l'],Friday
15197,11/09/2015,17:39:14,"['thai_ckn_l', 'thai_ckn_s']",Friday
15198,11/09/2015,17:39:36,"['mexicana_l', 'sicilian_l']",Friday
15199,11/09/2015,17:40:48,"['five_cheese_l', 'green_garden_m']",Friday
15200,11/09/2015,17:48:23,"['classic_dlx_m', 'peppr_salami_m']",Friday
15201,11/09/2015,17:49:16,"['ckn_alfredo_m', 'ital_supr_m']",Friday
15202,11/09/2015,17:53:07,['mexicana_m'],Friday
15203,11/09/2015,17:53:09,"['five_cheese_l', 'spicy_ital_m']",Friday
15204,11/09/2015,17:53:36,['prsc_argla_s'],Friday
15205,11/09/2015,17:59:40,['brie_carre_s'],Friday
15206,11/09/2015,18:01:33,"['classic_dlx_m', 'pep_msh_pep_s', 'pepperoni_l']",Friday
15207,11/09/2015,18:23:40,"['bbq_ckn_m', 'spicy_ital_s', 'spin_pesto_s']",Friday
15208,11/09/2015,18:42:32,"['brie_carre_s', 'five_cheese_l', 'mexicana_l', 'spin_pesto_m']",Friday
15209,11/09/2015,18:50:26,"['southw_ckn_s', 'spinach_fet_l']",Friday
15210,11/09/2015,18:55:40,"['pep_msh_pep_m', 'spinach_fet_s']",Friday
15211,11/09/2015,18:58:23,"['peppr_salami_l', 'thai_ckn_m']",Friday
15212,11/09/2015,18:59:11,"['southw_ckn_l', 'southw_ckn_s']",Friday
15213,11/09/2015,19:06:04,"['classic_dlx_m', 'five_cheese_l', 'spin_pesto_s']",Friday
15214,11/09/2015,19:20:48,"['bbq_ckn_l', 'brie_carre_s', 'peppr_salami_l', 'spin_pesto_l']",Friday
15215,11/09/2015,19:23:28,"['five_cheese_l', 'soppressata_s', 'thai_ckn_l']",Friday
15216,11/09/2015,19:25:14,"['green_garden_s', 'the_greek_s']",Friday
15217,11/09/2015,19:30:58,['thai_ckn_m'],Friday
15218,11/09/2015,19:34:15,"['ital_cpcllo_l', 'ital_veggie_s', 'spinach_fet_s', 'thai_ckn_s']",Friday
15219,11/09/2015,20:03:38,"['hawaiian_l', 'spicy_ital_s']",Friday
15220,11/09/2015,20:06:37,['five_cheese_l'],Friday
15221,11/09/2015,20:13:33,['classic_dlx_m'],Friday
15222,11/09/2015,20:13:38,['spicy_ital_l'],Friday
15223,11/09/2015,21:04:49,['big_meat_s'],Friday
15224,11/09/2015,21:10:36,['bbq_ckn_l'],Friday
15225,11/09/2015,21:22:38,"['four_cheese_l', 'sicilian_s']",Friday
15226,11/09/2015,21:25:20,"['ckn_pesto_m', 'ital_supr_m']",Friday
15227,11/09/2015,21:25:46,"['ital_cpcllo_m', 'southw_ckn_m', 'spinach_fet_s']",Friday
15228,11/09/2015,22:02:02,"['bbq_ckn_s', 'classic_dlx_l', 'southw_ckn_s']",Friday
15229,11/09/2015,22:41:15,"['ital_supr_m', 'mexicana_l', 'napolitana_s']",Friday
15230,11/09/2015,22:53:36,"['pepperoni_l', 'spinach_supr_m']",Friday
15231,12/09/2015,11:43:50,['the_greek_l'],Saturday
15232,12/09/2015,12:16:01,"['hawaiian_m', 'sicilian_s']",Saturday
15233,12/09/2015,12:24:42,['veggie_veg_l'],Saturday
15234,12/09/2015,12:49:27,['mediterraneo_l'],Saturday
15235,12/09/2015,13:04:23,"['ckn_alfredo_m', 'ckn_pesto_m', 'hawaiian_l', 'hawaiian_m', 'ital_cpcllo_l', 'napolitana_l', 'pepperoni_l', 'southw_ckn_s', 'thai_ckn_l']",Saturday
15236,12/09/2015,13:08:47,['green_garden_m'],Saturday
15237,12/09/2015,13:14:58,"['hawaiian_s', 'mediterraneo_s', 'pepperoni_m']",Saturday
15238,12/09/2015,13:16:30,"['ital_cpcllo_l', 'ital_veggie_s', 'pepperoni_l', 'pepperoni_m', 'prsc_argla_m', 'spinach_fet_l']",Saturday
15239,12/09/2015,13:18:01,"['cali_ckn_m', 'five_cheese_l', 'mediterraneo_s']",Saturday
15240,12/09/2015,13:26:23,"['green_garden_l', 'peppr_salami_m', 'southw_ckn_s']",Saturday
15241,12/09/2015,13:28:17,['hawaiian_l'],Saturday
15242,12/09/2015,13:36:07,"['hawaiian_l', 'ital_veggie_l', 'napolitana_m', 'pepperoni_l']",Saturday
15243,12/09/2015,13:37:21,"['big_meat_s', 'calabrese_m', 'prsc_argla_m', 'veggie_veg_s']",Saturday
15244,12/09/2015,13:44:20,['sicilian_s'],Saturday
15245,12/09/2015,14:02:13,['cali_ckn_m'],Saturday
15246,12/09/2015,14:15:29,"['peppr_salami_m', 'thai_ckn_l']",Saturday
15247,12/09/2015,14:34:55,"['cali_ckn_l', 'veggie_veg_s']",Saturday
15248,12/09/2015,14:49:17,['spicy_ital_l'],Saturday
15249,12/09/2015,15:21:44,['mediterraneo_l'],Saturday
15250,12/09/2015,15:41:17,['thai_ckn_m'],Saturday
15251,12/09/2015,15:43:16,"['pep_msh_pep_m', 'pep_msh_pep_s', 'spinach_fet_s']",Saturday
15252,12/09/2015,15:45:46,"['calabrese_m', 'four_cheese_m', 'hawaiian_l']",Saturday
15253,12/09/2015,16:13:10,"['spinach_fet_l', 'the_greek_s']",Saturday
15254,12/09/2015,16:16:46,"['cali_ckn_l', 'ckn_alfredo_m']",Saturday
15255,12/09/2015,16:42:30,['ckn_pesto_l'],Saturday
15256,12/09/2015,16:46:38,['ital_supr_m'],Saturday
15257,12/09/2015,16:47:48,"['calabrese_m', 'soppressata_l']",Saturday
15258,12/09/2015,17:05:36,"['bbq_ckn_l', 'four_cheese_m', 'hawaiian_l', 'sicilian_m']",Saturday
15259,12/09/2015,17:09:52,"['bbq_ckn_s', 'prsc_argla_s']",Saturday
15260,12/09/2015,17:23:26,"['ckn_pesto_s', 'five_cheese_l', 'spin_pesto_m', 'thai_ckn_m']",Saturday
15261,12/09/2015,17:24:40,"['four_cheese_m', 'southw_ckn_l']",Saturday
15262,12/09/2015,17:25:38,"['brie_carre_s', 'four_cheese_m', 'pep_msh_pep_m', 'sicilian_l']",Saturday
