order_id,date,pizzas,day
14197,2016-08-25 00:00:00,['southw_ckn_s'],Thursday
8540,2016-05-23 00:00:00,"['big_meat_s', 'mexicana_l']",Monday
19450,2016-11-27 00:00:00,['cali_ckn_m'],Sunday
19446,2016-11-27 00:00:00,['spinach_fet_l'],Sunday
19140,2016-11-22 23:00:00,['napolitana_m'],Tuesday
7356,2016-05-03 20:04:47,"['big_meat_s', 'brie_carre_s', 'ital_supr_m', 'ckn_alfredo_m']",Tuesday
11623,2016-07-13 00:00:00,"['five_cheese_l', 'big_meat_s']",Wednesday
5677,2016-04-05 00:00:00,"['pep_msh_pep_s', 'ital_veggie_m']",Tuesday
13923,2016-08-20 00:00:00,"['green_garden_s', 'the_greek_m']",Saturday
8580,2016-05-24 00:00:00,"['thai_ckn_l', 'classic_dlx_m', 'soppressata_s']",Tuesday
4975,2016-03-25 00:00:00,['five_cheese_l'],Friday
6085,2016-04-12 22:14:54,"['ital_supr_l', 'the_greek_l', 'mediterraneo_s']",Tuesday
3415,2016-02-27 00:00:00,"['spin_pesto_l', 'ital_supr_m', 'mediterraneo_m']",Saturday
15283,2016-09-12 00:00:00,"['cali_ckn_s', 'hawaiian_m']",Monday
7359,2016-05-03 00:00:00,"['hawaiian_l', 'pepperoni_m']",Tuesday
2261,2016-02-07 00:00:00,['ital_cpcllo_m'],Sunday
11065,2016-07-04 18:12:41,"['calabrese_l', 'spinach_fet_l']",Monday
9424,2016-06-06 22:00:00,"['hawaiian_m', 'spicy_ital_m', 'green_garden_s', 'four_cheese_l']",Monday
16519,2016-10-06 00:00:00,['spinach_fet_l'],Thursday
11153,2016-07-04 22:00:00,"['hawaiian_s', 'sicilian_m', 'ckn_pesto_l']",Monday
15958,2016-09-26 15:30:41,"['ckn_alfredo_s', 'pep_msh_pep_m']",Monday
12788,2016-08-01 00:00:00,"['calabrese_l', 'five_cheese_l', 'five_cheese_l']",Monday
1331,2016-01-23 00:00:00,"['pep_msh_pep_l', 'thai_ckn_s']",Saturday
13207,2016-08-08 00:00:00,"['ckn_pesto_l', 'mexicana_m']",Monday
11529,2016-07-12 13:13:54,['veggie_veg_l'],Tuesday
388,2016-01-07 00:00:00,"['ckn_alfredo_m', 'bbq_ckn_s', 'veggie_veg_s', 'mediterraneo_m']",Thursday
6427,2016-04-18 00:00:00,"['bbq_ckn_m', 'ital_veggie_m']",Monday
3747,2016-03-04 00:00:00,"['bbq_ckn_m', 'ckn_alfredo_m']",Friday
12363,2016-07-25 20:07:14,['hawaiian_s'],Monday
18850,2016-11-18 00:00:00,"['classic_dlx_l', 'mexicana_m', 'hawaiian_l', 'ital_supr_m', 'pep_msh_pep_m']",Friday
4392,2016-03-14 23:00:00,"['veggie_veg_m', 'ital_cpcllo_m']",Monday
20790,2016-12-19 00:00:00,['thai_ckn_s'],Monday
15707,2016-09-19 00:00:00,"['ital_supr_s', 'ital_supr_s']",Monday
17865,2016-10-31 00:00:00,"['brie_carre_s', 'ital_supr_m']",Monday
11726,2016-07-15 00:00:00,"['spicy_ital_m', 'veggie_veg_l']",Friday
16236,2016-10-01 12:05:37,['spicy_ital_s'],Saturday
9663,2016-06-11 17:28:39,"['mexicana_m', 'ckn_alfredo_m', 'mediterraneo_m', 'four_cheese_l']",Saturday
11938,2016-07-18 00:00:00,['hawaiian_l'],Monday
15519,2016-09-16 00:00:00,"['hawaiian_s', 'spinach_fet_m', 'brie_carre_s']",Friday
11618,2016-07-13 00:00:00,['veggie_veg_s'],Wednesday
5290,2016-03-30 00:00:00,"['big_meat_s', 'veggie_veg_l']",Wednesday
19197,2016-11-24 00:00:00,['thai_ckn_s'],Thursday
20606,2016-12-16 00:00:00,"['thai_ckn_m', 'spicy_ital_s', 'pepperoni_m', 'spicy_ital_l']",Friday
903,2016-01-15 19:27:22,"['peppr_salami_l', 'classic_dlx_l']",Friday
13684,2016-08-16 17:04:04,['napolitana_m'],Tuesday
18233,2016-11-07 00:00:00,['ital_supr_m'],Monday
2061,2016-02-04 00:00:00,"['ckn_pesto_s', 'spinach_supr_s']",Thursday
4215,2016-03-11 23:00:00,"['four_cheese_m', 'ital_supr_m']",Friday
8276,2016-05-19 00:00:00,"['calabrese_s', 'four_cheese_m']",Thursday
20315,2016-12-11 00:00:00,['spin_pesto_l'],Sunday
7929,2016-05-13 00:00:00,"['ckn_pesto_m', 'ital_supr_m', 'spinach_fet_l']",Friday
8578,2016-05-24 00:00:00,"['mediterraneo_m', 'napolitana_s']",Tuesday
19386,2016-11-26 19:59:12,['spicy_ital_l'],Saturday
8720,2016-05-26 00:00:00,"['pepperoni_m', 'five_cheese_l']",Thursday
3340,2016-02-25 20:41:17,"['the_greek_s', 'mexicana_l']",Thursday
288,2016-01-05 17:32:44,"['brie_carre_s', 'prsc_argla_l', 'spinach_supr_l']",Tuesday
21137,2016-12-26 00:00:00,['ital_cpcllo_l'],Monday
2607,2016-02-13 00:00:00,['napolitana_m'],Saturday
13649,2016-08-15 20:39:40,['pep_msh_pep_l'],Monday
14907,2016-09-06 00:00:00,['green_garden_s'],Tuesday
13418,2016-08-11 22:00:00,['five_cheese_l'],Thursday
372,2016-01-06 00:00:00,['spinach_fet_s'],Wednesday
9488,2016-06-08 00:00:00,['ital_veggie_m'],Wednesday
11080,2016-07-04 00:00:00,['bbq_ckn_l'],Monday
15535,2016-09-17 00:00:00,['veggie_veg_m'],Saturday
9241,2016-06-04 00:00:00,"['green_garden_s', 'ital_cpcllo_l']",Saturday
15773,2016-09-21 11:52:21,['napolitana_m'],Wednesday
9111,2016-06-01 22:00:00,"['classic_dlx_s', 'spin_pesto_l', 'the_greek_s']",Wednesday
1517,2016-01-26 13:56:01,['southw_ckn_l'],Tuesday
18633,2016-11-14 00:00:00,['ckn_pesto_l'],Monday
13453,2016-08-12 00:00:00,"['veggie_veg_l', 'bbq_ckn_l']",Friday
8347,2016-05-19 22:00:00,"['spinach_fet_l', 'spicy_ital_l', 'pep_msh_pep_s']",Thursday
13874,2016-08-19 00:00:00,"['cali_ckn_s', 'spicy_ital_s', 'ital_cpcllo_m']",Friday
733,2016-01-12 19:57:36,"['thai_ckn_l', 'cali_ckn_s', 'ital_cpcllo_l', 'pepperoni_s']",Tuesday
1103,2016-01-19 00:00:00,['the_greek_s'],Tuesday
19243,2016-11-25 00:00:00,"['soppressata_l', 'brie_carre_s', 'pep_msh_pep_s']",Friday
8920,2016-05-30 00:00:00,['southw_ckn_l'],Monday
12112,2016-07-21 00:00:00,"['brie_carre_s', 'spinach_supr_l']",Thursday
14144,2016-08-24 00:00:00,"['thai_ckn_s', 'sicilian_l']",Wednesday
13853,2016-08-19 13:59:20,"['calabrese_l', 'soppressata_l', 'classic_dlx_s', 'cali_ckn_l']",Friday
2322,2016-02-08 00:00:00,"['ital_cpcllo_m', 'pepperoni_m', 'ckn_alfredo_s']",Monday
1839,2016-01-31 00:00:00,['spicy_ital_l'],Sunday
11920,2016-07-18 00:00:00,['ital_veggie_m'],Monday
8184,2016-05-17 15:17:34,['cali_ckn_l'],Tuesday
3418,2016-02-27 00:00:00,"['prsc_argla_s', 'hawaiian_s']",Saturday
6976,2016-04-27 16:56:58,['prsc_argla_m'],Wednesday
16134,2016-09-29 00:00:00,"['pep_msh_pep_s', 'southw_ckn_l', 'mediterraneo_s']",Thursday
12566,2016-07-29 00:00:00,['mexicana_l'],Friday
10535,2016-06-26 00:00:00,['spicy_ital_m'],Sunday
14193,2016-08-25 00:00:00,['prsc_argla_l'],Thursday
3387,2016-02-26 00:00:00,"['soppressata_m', 'sicilian_s']",Friday
7852,2016-05-11 22:00:00,"['ckn_alfredo_l', 'mediterraneo_m']",Wednesday
5898,2016-04-09 00:00:00,"['big_meat_s', 'ital_cpcllo_m']",Saturday
15992,2016-09-26 00:00:00,['veggie_veg_l'],Monday
15098,2016-09-10 00:00:00,"['mediterraneo_m', 'hawaiian_s']",Saturday
8561,2016-05-23 20:47:25,"['big_meat_s', 'ckn_alfredo_m', 'sicilian_m', 'sicilian_m']",Monday
11559,2016-07-11 22:00:00,['big_meat_s'],Monday
5599,2016-04-03 22:00:00,['spicy_ital_l'],Sunday
17655,2016-10-28 00:00:00,"['cali_ckn_m', 'cali_ckn_m', 'five_cheese_l']",Friday
15120,2016-09-10 00:00:00,['pep_msh_pep_l'],Saturday
3476,2016-02-27 23:00:00,"['napolitana_s', 'sicilian_m', 'prsc_argla_m']",Saturday
11873,2016-07-17 00:00:00,['hawaiian_s'],Sunday
8098,2016-05-15 00:00:00,"['ckn_pesto_l', 'hawaiian_l', 'spin_pesto_m']",Sunday
11699,2016-07-15 00:00:00,"['hawaiian_s', 'thai_ckn_s']",Friday
3297,2016-02-24 23:00:00,['the_greek_xxl'],Wednesday
1265,2016-01-22 00:00:00,"['bbq_ckn_m', 'mediterraneo_m', 'five_cheese_l', 'ital_veggie_l', 'pep_msh_pep_s', 'pep_msh_pep_s', 'thai_ckn_m', 'napolitana_l', 'southw_ckn_s']",Friday
14744,2016-09-04 00:00:00,"['peppr_salami_l', 'the_greek_xl', 'big_meat_s', 'prsc_argla_s', 'napolitana_m', 'mexicana_l', 'classic_dlx_l']",Sunday
8859,2016-05-29 00:00:00,['the_greek_s'],Sunday
14545,2016-08-31 00:00:00,"['spinach_fet_m', 'pepperoni_m']",Wednesday
4353,2016-03-14 00:00:00,['ital_veggie_l'],Monday
13498,2016-08-13 00:00:00,['spinach_fet_s'],Saturday
13286,2016-08-10 00:00:00,"['sicilian_l', 'green_garden_m']",Wednesday
14883,2016-09-05 22:00:00,"['napolitana_l', 'big_meat_s', 'prsc_argla_m', 'classic_dlx_l']",Monday
12152,2016-07-22 17:15:54,"['calabrese_l', 'thai_ckn_l', 'spicy_ital_s']",Friday
9220,2016-06-04 00:00:00,['sicilian_l'],Saturday
18587,2016-11-13 00:00:00,['spin_pesto_m'],Sunday
4519,2016-03-17 00:00:00,['prsc_argla_m'],Thursday
18316,2016-11-08 18:31:56,['ital_supr_l'],Tuesday
8297,2016-05-19 00:00:00,['ckn_alfredo_m'],Thursday
18956,2016-11-20 00:00:00,"['pepperoni_m', 'bbq_ckn_l', 'green_garden_s', 'veggie_veg_s', 'thai_ckn_l', 'pepperoni_l']",Sunday
13029,2016-08-06 00:00:00,['hawaiian_l'],Saturday
13558,2016-08-14 00:00:00,"['ital_cpcllo_l', 'hawaiian_s']",Sunday
11988,2016-07-19 00:00:00,"['pep_msh_pep_l', 'prsc_argla_l']",Tuesday
19702,2016-12-01 00:00:00,['peppr_salami_s'],Thursday
11975,2016-07-19 00:00:00,['ital_supr_l'],Tuesday
3346,2016-02-25 23:00:00,"['big_meat_s', 'spinach_supr_s']",Thursday
4824,2016-03-23 00:00:00,['southw_ckn_s'],Wednesday
17534,2016-10-25 14:09:09,['pep_msh_pep_l'],Tuesday
8823,2016-05-28 15:43:33,"['southw_ckn_m', 'ital_cpcllo_m']",Saturday
10309,2016-06-22 00:00:00,"['hawaiian_l', 'pepperoni_m', 'thai_ckn_l', 'the_greek_l']",Wednesday
4955,2016-03-25 00:00:00,"['thai_ckn_m', 'soppressata_s', 'pep_msh_pep_s', 'spinach_supr_m', 'classic_dlx_m']",Friday
9291,2016-06-05 00:00:00,['classic_dlx_s'],Sunday
16252,2016-10-01 00:00:00,['southw_ckn_l'],Saturday
18132,2016-11-05 00:00:00,"['big_meat_s', 'bbq_ckn_l']",Saturday
1002,2016-01-17 00:00:00,['bbq_ckn_m'],Sunday
14897,2016-09-06 00:00:00,"['pep_msh_pep_s', 'classic_dlx_s', 'bbq_ckn_s', 'ital_cpcllo_l']",Tuesday
872,2016-01-15 14:48:37,['prsc_argla_m'],Friday
12839,2016-08-01 22:00:00,['cali_ckn_s'],Monday
1803,2016-01-31 00:00:00,"['ital_veggie_m', 'veggie_veg_m', 'ital_cpcllo_l']",Sunday
8941,2016-05-29 22:00:00,"['veggie_veg_s', 'hawaiian_l', 'ckn_pesto_m']",Sunday
16477,2016-10-04 00:00:00,['spinach_fet_m'],Tuesday
9999,2016-06-17 00:00:00,['ital_cpcllo_l'],Friday
18792,2016-11-17 00:00:00,['prsc_argla_l'],Thursday
14382,2016-08-28 18:12:07,"['five_cheese_l', 'mexicana_s', 'pepperoni_s']",Sunday
10456,2016-06-25 00:00:00,"['southw_ckn_l', 'soppressata_m', 'pep_msh_pep_s', 'pep_msh_pep_s']",Saturday
11554,2016-07-12 00:00:00,['cali_ckn_l'],Tuesday
21284,2016-12-31 00:00:00,"['ital_supr_m', 'classic_dlx_l']",Saturday
16171,2016-09-30 00:00:00,['classic_dlx_m'],Friday
16777,2016-10-10 00:00:00,"['classic_dlx_m', 'sicilian_m']",Monday
4951,2016-03-25 00:00:00,"['soppressata_l', 'cali_ckn_m', 'four_cheese_m']",Friday
7387,2016-05-04 00:00:00,['hawaiian_s'],Wednesday
17213,2016-10-19 22:00:00,['southw_ckn_m'],Wednesday
11449,2016-07-09 22:00:00,"['cali_ckn_l', 'ital_cpcllo_l']",Saturday
14000,2016-08-21 00:00:00,['hawaiian_m'],Sunday
11015,2016-07-03 00:00:00,['the_greek_xl'],Sunday
14986,2016-09-07 22:00:00,"['pepperoni_l', 'prsc_argla_s']",Wednesday
18028,2016-11-03 00:00:00,['mediterraneo_m'],Thursday
4243,2016-03-13 13:32:08,['four_cheese_l'],Sunday
3495,2016-02-28 00:00:00,"['spinach_fet_s', 'four_cheese_l']",Sunday
9886,2016-06-15 00:00:00,['four_cheese_l'],Wednesday
9816,2016-06-13 22:00:00,['spicy_ital_m'],Monday
12872,2016-08-02 22:00:00,"['cali_ckn_s', 'ital_supr_l']",Tuesday
13398,2016-08-11 21:39:40,"['spinach_fet_m', 'four_cheese_m']",Thursday
3695,2016-03-04 00:00:00,['ital_cpcllo_l'],Friday
18351,2016-11-09 00:00:00,['southw_ckn_m'],Wednesday
11119,2016-07-04 00:00:00,"['mexicana_s', 'mexicana_l', 'brie_carre_s']",Monday
13185,2016-08-08 00:00:00,"['thai_ckn_s', 'ckn_alfredo_m']",Monday
10665,2016-06-28 00:00:00,"['calabrese_m', 'big_meat_s']",Tuesday
12290,2016-07-24 00:00:00,"['mediterraneo_m', 'bbq_ckn_l']",Sunday
17482,2016-10-24 00:00:00,['thai_ckn_l'],Monday
6073,2016-04-12 00:00:00,"['classic_dlx_m', 'spicy_ital_m']",Tuesday
794,2016-01-14 00:00:00,['napolitana_m'],Thursday
10089,2016-06-18 00:00:00,"['hawaiian_s', 'cali_ckn_l']",Saturday
1638,2016-01-27 23:00:00,"['spinach_fet_l', 'ital_cpcllo_s', 'the_greek_xl', 'mexicana_m']",Wednesday
6522,2016-04-20 00:00:00,['five_cheese_l'],Wednesday
5150,2016-03-28 00:00:00,['pepperoni_m'],Monday
14691,2016-09-03 00:00:00,['ital_supr_l'],Saturday
6441,2016-04-18 00:00:00,['green_garden_m'],Monday
12575,2016-07-28 22:00:00,['spicy_ital_l'],Thursday
4412,2016-03-16 12:18:01,['pep_msh_pep_m'],Wednesday
16905,2016-10-14 00:00:00,['thai_ckn_m'],Friday
16738,2016-10-10 00:00:00,"['cali_ckn_m', 'four_cheese_l']",Monday
6584,2016-04-21 00:00:00,"['mexicana_m', 'napolitana_l']",Thursday
6541,2016-04-20 00:00:00,['pepperoni_m'],Wednesday
19756,2016-12-02 00:00:00,['southw_ckn_l'],Friday
4608,2016-03-19 00:00:00,"['classic_dlx_s', 'ital_veggie_m', 'ital_supr_m', 'ckn_alfredo_m']",Saturday
7109,2016-04-29 22:00:00,['peppr_salami_m'],Friday
4624,2016-03-18 23:00:00,['prsc_argla_l'],Friday
3173,2016-02-23 00:00:00,"['napolitana_m', 'cali_ckn_s', 'pep_msh_pep_m']",Tuesday
14159,2016-08-23 22:00:00,['ital_supr_l'],Tuesday
11436,2016-07-10 00:00:00,['four_cheese_m'],Sunday
13175,2016-08-08 16:32:51,"['pepperoni_l', 'veggie_veg_m']",Monday
9379,2016-06-06 00:00:00,"['big_meat_s', 'peppr_salami_s']",Monday
5018,2016-03-26 00:00:00,['spicy_ital_l'],Saturday
21146,2016-12-27 11:41:28,['hawaiian_m'],Tuesday
13870,2016-08-19 18:03:56,"['ital_cpcllo_m', 'cali_ckn_l', 'peppr_salami_s']",Friday
9508,2016-06-09 00:00:00,['spicy_ital_m'],Thursday
21122,2016-12-26 16:08:21,['hawaiian_s'],Monday
14358,2016-08-28 00:00:00,['hawaiian_l'],Sunday
11231,2016-07-07 12:36:02,['napolitana_l'],Thursday
3456,2016-02-27 00:00:00,"['southw_ckn_l', 'bbq_ckn_m']",Saturday
8960,2016-05-29 22:00:00,"['mediterraneo_s', 'napolitana_s']",Sunday
15946,2016-09-26 00:00:00,['big_meat_s'],Monday
10246,2016-06-21 00:00:00,['peppr_salami_m'],Tuesday
18056,2016-11-04 00:00:00,"['bbq_ckn_m', 'peppr_salami_s']",Friday
20592,2016-12-15 23:00:00,"['sicilian_l', 'veggie_veg_m']",Thursday
8874,2016-05-29 00:00:00,"['the_greek_xl', 'classic_dlx_m']",Sunday
2015,2016-02-02 23:00:00,['hawaiian_m'],Tuesday
11919,2016-07-17 22:00:00,"['classic_dlx_s', 'peppr_salami_l', 'four_cheese_l']",Sunday
9273,2016-06-05 00:00:00,['four_cheese_l'],Sunday
18031,2016-11-02 23:00:00,['prsc_argla_l'],Wednesday
14656,2016-09-02 00:00:00,"['prsc_argla_m', 'calabrese_m', 'ital_cpcllo_m']",Friday
3845,2016-03-06 00:00:00,"['ital_supr_m', 'classic_dlx_m']",Sunday
2630,2016-02-13 17:15:17,"['thai_ckn_l', 'soppressata_s', 'peppr_salami_s']",Saturday
15320,2016-09-13 00:00:00,['spinach_fet_s'],Tuesday
10975,2016-07-03 00:00:00,['mexicana_l'],Sunday
6503,2016-04-20 00:00:00,['spinach_fet_m'],Wednesday
18271,2016-11-07 00:00:00,"['big_meat_s', 'pepperoni_s']",Monday
21098,2016-12-24 20:37:01,['ital_cpcllo_l'],Saturday
4908,2016-03-24 00:00:00,['mexicana_l'],Thursday
14878,2016-09-06 00:00:00,['pep_msh_pep_s'],Tuesday
8255,2016-05-18 00:00:00,['spinach_supr_s'],Wednesday
19950,2016-12-05 17:19:50,['thai_ckn_l'],Monday
9458,2016-06-08 00:00:00,['thai_ckn_m'],Wednesday
12922,2016-08-04 13:00:55,['southw_ckn_l'],Thursday
6286,2016-04-16 00:00:00,['peppr_salami_m'],Saturday
4979,2016-03-25 00:00:00,"['bbq_ckn_m', 'soppressata_l', 'four_cheese_l', 'prsc_argla_m']",Friday
14767,2016-09-04 00:00:00,"['hawaiian_l', 'brie_carre_s']",Sunday
2852,2016-02-17 14:30:43,['pepperoni_m'],Wednesday
15252,2016-09-12 00:00:00,['hawaiian_l'],Monday
19907,2016-12-04 20:07:03,"['napolitana_m', 'big_meat_s', 'ital_supr_l']",Sunday
18816,2016-11-17 00:00:00,['four_cheese_l'],Thursday
3214,2016-02-23 00:00:00,['prsc_argla_s'],Tuesday
12993,2016-08-05 00:00:00,"['ckn_alfredo_l', 'southw_ckn_m', 'four_cheese_l', 'bbq_ckn_m', 'four_cheese_m', 'ckn_alfredo_m', 'pepperoni_m', 'classic_dlx_l']",Friday
13764,2016-08-17 00:00:00,"['big_meat_s', 'thai_ckn_s']",Wednesday
14148,2016-08-23 22:00:00,"['cali_ckn_l', 'napolitana_s', 'thai_ckn_l', 'pep_msh_pep_m']",Tuesday
4112,2016-03-09 23:00:00,"['big_meat_s', 'thai_ckn_l']",Wednesday
15641,2016-09-18 00:00:00,['veggie_veg_s'],Sunday
14502,2016-08-30 00:00:00,"['spinach_supr_s', 'four_cheese_l']",Tuesday
7779,2016-05-11 00:00:00,"['green_garden_s', 'spicy_ital_m']",Wednesday
4746,2016-03-21 00:00:00,"['cali_ckn_m', 'the_greek_xl', 'five_cheese_l']",Monday
11417,2016-07-10 00:00:00,['pep_msh_pep_m'],Sunday
14179,2016-08-24 22:00:00,['big_meat_s'],Wednesday
8831,2016-05-28 00:00:00,"['spicy_ital_s', 'spicy_ital_s']",Saturday
7751,2016-05-10 19:50:56,"['five_cheese_l', 'pepperoni_s']",Tuesday
18256,2016-11-07 00:00:00,"['five_cheese_l', 'spicy_ital_l', 'soppressata_m', 'cali_ckn_l']",Monday
9191,2016-06-03 00:00:00,"['hawaiian_s', 'spin_pesto_l', 'four_cheese_l', 'ital_supr_m']",Friday
5845,2016-04-07 22:00:00,"['hawaiian_l', 'spinach_supr_m']",Thursday
18856,2016-11-18 00:00:00,"['southw_ckn_l', 'bbq_ckn_m']",Friday
10821,2016-07-01 00:00:00,"['ckn_alfredo_m', 'southw_ckn_m']",Friday
11881,2016-07-17 21:47:55,['mexicana_m'],Sunday
6484,2016-04-19 00:00:00,"['veggie_veg_m', 'bbq_ckn_l']",Tuesday
94,2016-01-02 00:00:00,"['southw_ckn_s', 'ital_cpcllo_m']",Saturday
1599,2016-01-26 23:00:00,['prsc_argla_s'],Tuesday
12076,2016-07-21 00:00:00,['four_cheese_l'],Thursday
12696,2016-07-31 00:00:00,"['sicilian_s', 'ckn_pesto_s']",Sunday
17307,2016-10-21 00:00:00,['spicy_ital_l'],Friday
13410,2016-08-11 22:00:00,['spicy_ital_l'],Thursday
2475,2016-02-11 12:08:37,['peppr_salami_s'],Thursday
14282,2016-08-26 00:00:00,['spicy_ital_l'],Friday
16846,2016-10-13 00:00:00,['cali_ckn_s'],Thursday
21259,2016-12-30 00:00:00,['napolitana_l'],Friday
2881,2016-02-17 20:59:44,"['ckn_pesto_m', 'spicy_ital_l']",Wednesday
15463,2016-09-15 00:00:00,['southw_ckn_s'],Thursday
19822,2016-12-03 00:00:00,['mediterraneo_s'],Saturday
13047,2016-08-06 00:00:00,"['thai_ckn_l', 'mediterraneo_s']",Saturday
7875,2016-05-11 22:00:00,"['classic_dlx_m', 'veggie_veg_m', 'spinach_supr_s']",Wednesday
16426,2016-10-02 22:00:00,['ital_veggie_s'],Sunday
15006,2016-09-08 00:00:00,"['thai_ckn_m', 'southw_ckn_l', 'the_greek_xl', 'classic_dlx_m']",Thursday
4400,2016-03-15 00:00:00,"['veggie_veg_l', 'southw_ckn_l', 'ital_cpcllo_l']",Tuesday
19546,2016-11-28 00:00:00,['sicilian_l'],Monday
18579,2016-11-13 00:00:00,['calabrese_l'],Sunday
6895,2016-04-25 22:00:00,"['spinach_supr_s', 'spinach_fet_s', 'napolitana_m', 'spin_pesto_s']",Monday
17924,2016-10-31 23:00:00,['southw_ckn_l'],Monday
5309,2016-03-30 22:00:00,['mediterraneo_s'],Wednesday
13577,2016-08-14 00:00:00,['ital_supr_l'],Sunday
3992,2016-03-08 20:14:02,"['big_meat_s', 'bbq_ckn_m']",Tuesday
3619,2016-03-02 17:47:31,['thai_ckn_l'],Wednesday
4358,2016-03-15 00:00:00,"['pepperoni_m', 'classic_dlx_s']",Tuesday
20321,2016-12-11 00:00:00,['cali_ckn_m'],Sunday
4333,2016-03-14 18:18:59,['big_meat_s'],Monday
20795,2016-12-19 00:00:00,"['prsc_argla_l', 'four_cheese_m', 'calabrese_s']",Monday
5630,2016-04-05 00:00:00,"['sicilian_m', 'spinach_fet_s']",Tuesday
19180,2016-11-24 00:00:00,['napolitana_s'],Thursday
5099,2016-03-27 00:00:00,"['southw_ckn_m', 'the_greek_xl', 'bbq_ckn_l']",Sunday
3729,2016-03-04 00:00:00,"['five_cheese_l', 'classic_dlx_l', 'thai_ckn_l', 'classic_dlx_s', 'bbq_ckn_l', 'napolitana_s']",Friday
8755,2016-05-27 00:00:00,"['cali_ckn_m', 'bbq_ckn_m']",Friday
12177,2016-07-22 22:12:14,['napolitana_s'],Friday
10032,2016-06-17 18:17:12,['ital_veggie_s'],Friday
8604,2016-05-24 00:00:00,"['veggie_veg_s', 'four_cheese_l']",Tuesday
1403,2016-01-24 00:00:00,['mexicana_s'],Sunday
18193,2016-11-06 00:00:00,"['mexicana_l', 'napolitana_l']",Sunday
12392,2016-07-25 22:00:00,['mexicana_l'],Monday
7787,2016-05-11 15:08:44,['the_greek_s'],Wednesday
8957,2016-05-30 00:00:00,"['ckn_alfredo_l', 'spicy_ital_s']",Monday
1352,2016-01-23 00:00:00,['mexicana_l'],Saturday
13559,2016-08-14 17:20:53,['five_cheese_l'],Sunday
16807,2016-10-10 22:00:00,"['soppressata_s', 'big_meat_s']",Monday
359,2016-01-06 00:00:00,"['thai_ckn_l', 'green_garden_m']",Wednesday
9502,2016-06-08 21:47:59,"['spin_pesto_l', 'soppressata_l']",Wednesday
11008,2016-07-02 22:00:00,"['pepperoni_s', 'soppressata_l', 'classic_dlx_s']",Saturday
2541,2016-02-11 23:00:00,"['prsc_argla_s', 'mexicana_m']",Thursday
19193,2016-11-23 23:00:00,['bbq_ckn_s'],Wednesday
289,2016-01-05 00:00:00,['five_cheese_l'],Tuesday
3378,2016-02-26 00:00:00,['peppr_salami_s'],Friday
10407,2016-06-24 00:00:00,"['mexicana_l', 'big_meat_s']",Friday
14439,2016-08-29 00:00:00,['the_greek_xl'],Monday
8568,2016-05-23 00:00:00,['hawaiian_s'],Monday
12190,2016-07-23 00:00:00,['pepperoni_l'],Saturday
20067,2016-12-07 00:00:00,"['four_cheese_l', 'spinach_fet_l']",Wednesday
17666,2016-10-28 00:00:00,['green_garden_m'],Friday
5712,2016-04-05 22:00:00,"['cali_ckn_m', 'prsc_argla_m']",Tuesday
6622,2016-04-21 19:22:52,['mediterraneo_s'],Thursday
20825,2016-12-19 00:00:00,"['ckn_alfredo_l', 'spinach_fet_m', 'ital_supr_l']",Monday
16915,2016-10-14 00:00:00,"['green_garden_s', 'thai_ckn_l', 'mexicana_s']",Friday
20221,2016-12-10 00:00:00,['spin_pesto_m'],Saturday
764,2016-01-13 00:00:00,['the_greek_xl'],Wednesday
14711,2016-09-03 00:00:00,['spin_pesto_m'],Saturday
10832,2016-07-01 17:20:18,['four_cheese_l'],Friday
8146,2016-05-16 00:00:00,['veggie_veg_s'],Monday
13877,2016-08-19 18:46:16,['thai_ckn_l'],Friday
12635,2016-07-30 00:00:00,"['the_greek_s', 'southw_ckn_l']",Saturday
18245,2016-11-07 00:00:00,"['ckn_alfredo_m', 'spicy_ital_l']",Monday
9102,2016-06-02 00:00:00,"['ital_supr_l', 'veggie_veg_l', 'pepperoni_m', 'mexicana_l', 'peppr_salami_m', 'prsc_argla_l', 'prsc_argla_s', 'classic_dlx_s']",Thursday
15348,2016-09-14 00:00:00,['napolitana_s'],Wednesday
20941,2016-12-22 00:00:00,"['spinach_fet_l', 'ckn_pesto_s', 'five_cheese_l']",Thursday
5212,2016-03-29 00:00:00,"['pepperoni_m', 'peppr_salami_l', 'mediterraneo_s', 'spinach_fet_s']",Tuesday
11763,2016-07-15 22:00:00,"['bbq_ckn_l', 'mexicana_s', 'napolitana_l']",Friday
13869,2016-08-19 00:00:00,"['cali_ckn_s', 'big_meat_s', 'sicilian_s']",Friday
7518,2016-05-06 00:00:00,"['hawaiian_s', 'spin_pesto_l', 'big_meat_s']",Friday
8757,2016-05-27 00:00:00,"['cali_ckn_m', 'ital_cpcllo_m', 'southw_ckn_m', 'green_garden_m', 'big_meat_s', 'mediterraneo_s', 'soppressata_l']",Friday
304,2016-01-04 23:00:00,"['mexicana_l', 'hawaiian_s']",Monday
2257,2016-02-07 00:00:00,"['thai_ckn_l', 'ital_supr_l', 'big_meat_s']",Sunday
18715,2016-11-15 00:00:00,['hawaiian_l'],Tuesday
19649,2016-11-30 00:00:00,['pepperoni_s'],Wednesday
13044,2016-08-06 00:00:00,['southw_ckn_l'],Saturday
21196,2016-12-28 00:00:00,['hawaiian_s'],Wednesday
14872,2016-09-06 00:00:00,"['southw_ckn_l', 'green_garden_m', 'sicilian_l', 'hawaiian_s', 'cali_ckn_s']",Tuesday
